Date,Ticker,model,bucket,period,score,stock_return,short_return
2013-11-29,JBH,naive,quintile,IS,0.9340277777777778,0.04166680422916791,-0.04166680422916791
2013-11-29,KCN,naive,quintile,IS,0.9965277777777778,-0.09615400272246699,0.09615400272246699
2013-11-29,LYC,naive,quintile,IS,0.9583333333333334,0.016393272426072025,-0.016393272426072025
2013-11-29,MCE,naive,quintile,IS,0.7916666666666666,0.14062486220925585,-0.14062486220925585
2013-11-29,MND,naive,quintile,IS,0.9895833333333334,0.10848531028869712,-0.10848531028869712
2013-11-29,MSB,naive,quintile,IS,0.8715277777777778,-0.05700316704486208,0.05700316704486208
2013-11-29,MTS,naive,quintile,IS,0.9722222222222222,0.07690312582353198,-0.07690312582353198
2013-11-29,MYR,naive,quintile,IS,0.9826388888888888,-0.03859659097928414,0.03859659097928414
2013-11-29,NUF,naive,quintile,IS,0.8680555555555556,-0.1083843491530242,0.1083843491530242
2013-11-29,NWH,naive,quintile,IS,0.9131944444444444,0.11440662420525971,-0.11440662420525971
2013-11-29,NXT,naive,quintile,IS,0.8298611111111112,-0.009174142650752892,0.009174142650752892
2013-11-29,PDN,naive,quintile,IS,0.9652777777777778,0.13414627666287182,-0.13414627666287182
2013-11-29,PPT,naive,quintile,IS,0.9097222222222222,0.06845627809029686,-0.06845627809029686
2013-11-29,SBM,naive,quintile,IS,0.7986111111111112,-0.053573316450133635,0.053573316450133635
2013-11-29,SEK,naive,quintile,IS,0.8229166666666666,-0.009723183289061854,0.009723183289061854
2013-11-29,SGM,naive,quintile,IS,0.9184027777777778,0.05180844505882032,-0.05180844505882032
2013-11-29,SPL,naive,quintile,IS,0.8645833333333334,0.08536584568052041,-0.08536584568052041
2013-11-29,TWE,naive,quintile,IS,0.8854166666666666,-0.044806267429919444,0.044806267429919444
2013-11-29,WES,naive,quintile,IS,0.7951388888888888,0.02609498975475244,-0.02609498975475244
2013-11-29,WHC,naive,quintile,IS,0.9270833333333334,0.1604939746920515,-0.1604939746920515
2013-12-27,ACR,naive,quintile,IS,0.9342560553633218,-0.016597553291405664,0.016597553291405664
2013-12-27,ALQ,naive,quintile,IS,0.9550173010380623,-0.05423724435143984,0.05423724435143984
2013-12-27,BBG,naive,quintile,IS,0.7941176470588235,0.30000026411223435,-0.30000026411223435
2013-12-27,BEN,naive,quintile,IS,0.7941176470588235,-0.0025751809324519037,0.0025751809324519037
2013-12-27,BRU,naive,quintile,IS,0.8685121107266436,0.1712543022854751,-0.1712543022854751
2013-12-27,COH,naive,quintile,IS,0.9965397923875432,-0.004474114423283049,0.004474114423283049
2013-12-27,DOW,naive,quintile,IS,0.7993079584775087,0.027542283410416424,-0.027542283410416424
2013-12-27,ELD,naive,quintile,IS,0.842560553633218,0.08695659020222402,-0.08695659020222402
2013-12-27,EWC,naive,quintile,IS,0.7889273356401384,-0.07499791823858193,0.07499791823858193
2013-12-27,FLT,naive,quintile,IS,0.8719723183391004,-0.014645448891185575,0.014645448891185575
2013-12-27,FMG,naive,quintile,IS,0.8512110726643599,-0.08885002362857808,0.08885002362857808
2013-12-27,FXJ,naive,quintile,IS,0.972318339100346,0.04651122007224551,-0.04651122007224551
2013-12-27,GWA,naive,quintile,IS,0.8339100346020761,-0.013114800772709878,0.013114800772709878
2013-12-27,HVN,naive,quintile,IS,0.9238754325259516,-0.025477703604283475,0.025477703604283475
2013-12-27,HZN,naive,quintile,IS,0.9134948096885813,0.06451637609382344,-0.06451637609382344
2013-12-27,ILU,naive,quintile,IS,0.9653979238754326,0.01645120225625951,-0.01645120225625951
2013-12-27,JBH,naive,quintile,IS,0.9480968858131488,-0.1392942154814618,0.1392942154814618
2013-12-27,KCN,naive,quintile,IS,0.8788927335640139,0.26595772276010643,-0.26595772276010643
2013-12-27,LYC,naive,quintile,IS,0.9619377162629758,0.03225812488289326,-0.03225812488289326
2013-12-27,MND,naive,quintile,IS,1.0,-0.08201211741667225,0.08201211741667225
2013-12-27,MSB,naive,quintile,IS,0.9100346020761245,0.0189981281672833,-0.0189981281672833
2013-12-27,MTS,naive,quintile,IS,0.9826989619377162,-0.047021673849520496,0.047021673849520496
2013-12-27,MYR,naive,quintile,IS,0.9757785467128027,-0.08759127929812538,0.08759127929812538
2013-12-27,NUF,naive,quintile,IS,0.9065743944636678,-0.06192650132473365,0.06192650132473365
2013-12-27,NWH,naive,quintile,IS,0.9204152249134948,-0.05703415099036768,0.05703415099036768
2013-12-27,NXT,naive,quintile,IS,0.8581314878892734,0.04629623388476656,-0.04629623388476656
2013-12-27,PDN,naive,quintile,IS,0.9688581314878892,0.18279578078889713,-0.18279578078889713
2013-12-27,PPT,naive,quintile,IS,0.8650519031141869,0.011934603960769286,-0.011934603960769286
2013-12-27,SBM,naive,quintile,IS,0.8304498269896193,0.1886805913620555,-0.1886805913620555
2013-12-27,SDL,naive,quintile,IS,0.8546712802768166,-0.010526337253750517,0.010526337253750517
2013-12-27,SEK,naive,quintile,IS,0.8235294117647058,-0.03851959820980744,0.03851959820980744
2013-12-27,SGM,naive,quintile,IS,0.8615916955017301,-0.004646735067927565,0.004646735067927565
2013-12-27,SPL,naive,quintile,IS,0.8823529411764706,-0.20786517455923703,0.20786517455923703
2013-12-27,TWE,naive,quintile,IS,0.8754325259515571,-0.029850760114534913,0.029850760114534913
2013-12-27,WHC,naive,quintile,IS,0.8961937716262975,-0.005319424446059706,0.005319424446059706
2014-01-31,ACR,naive,quintile,IS,0.9370629370629371,-0.039518299290537406,0.039518299290537406
2014-01-31,ALQ,naive,quintile,IS,0.9545454545454546,-0.04528337456367315,0.04528337456367315
2014-01-31,BRU,naive,quintile,IS,0.8706293706293706,-0.20435948570896567,0.20435948570896567
2014-01-31,CDU,naive,quintile,IS,0.8076923076923077,0.24657577098048544,-0.24657577098048544
2014-01-31,COH,naive,quintile,IS,1.0,0.023531051200801123,-0.023531051200801123
2014-01-31,DOW,naive,quintile,IS,0.8146853146853147,0.02079439715563569,-0.02079439715563569
2014-01-31,ELD,naive,quintile,IS,0.8426573426573427,-0.11999953301407285,0.11999953301407285
2014-01-31,EWC,naive,quintile,IS,0.8041958041958042,-0.09588965709888642,0.09588965709888642
2014-01-31,FLT,naive,quintile,IS,0.8618881118881119,0.09226882592519026,-0.09226882592519026
2014-01-31,FMG,naive,quintile,IS,0.9055944055944056,0.03892905422401394,-0.03892905422401394
2014-01-31,FWD,naive,quintile,IS,0.8216783216783217,-0.07275575794941913,0.07275575794941913
2014-01-31,FXJ,naive,quintile,IS,0.972027972027972,0.4515633273075048,-0.4515633273075048
2014-01-31,GWA,naive,quintile,IS,0.8356643356643356,-0.03333322008653872,0.03333322008653872
2014-01-31,HVN,naive,quintile,IS,0.9335664335664335,0.07000002329389687,-0.07000002329389687
2014-01-31,HZN,naive,quintile,IS,0.9265734265734266,0.0,-0.0
2014-01-31,ILU,naive,quintile,IS,0.9615384615384616,0.07891006620798913,-0.07891006620798913
2014-01-31,JBH,naive,quintile,IS,0.9825174825174825,0.0515178614136691,-0.0515178614136691
2014-01-31,KCN,naive,quintile,IS,0.8531468531468531,0.08444459434422358,-0.08444459434422358
2014-01-31,LYC,naive,quintile,IS,0.958041958041958,0.07017565732615139,-0.07017565732615139
2014-01-31,MND,naive,quintile,IS,0.9965034965034965,0.0932412642520628,-0.0932412642520628
2014-01-31,MSB,naive,quintile,IS,0.8986013986013986,-0.027211000136765584,0.027211000136765584
2014-01-31,MTS,naive,quintile,IS,0.986013986013986,0.026489765934833764,-0.026489765934833764
2014-01-31,MYR,naive,quintile,IS,0.9790209790209791,0.035573607976040034,-0.035573607976040034
2014-01-31,NUF,naive,quintile,IS,0.8951048951048951,0.0051544782235215525,-0.0051544782235215525
2014-01-31,NWH,naive,quintile,IS,0.9230769230769231,0.0,-0.0
2014-01-31,NXT,naive,quintile,IS,0.8566433566433567,0.02727289858336701,-0.02727289858336701
2014-01-31,PDN,naive,quintile,IS,0.965034965034965,0.029702972432696706,-0.029702972432696706
2014-01-31,PPT,naive,quintile,IS,0.8741258741258742,0.09927692336374361,-0.09927692336374361
2014-01-31,QAN,naive,quintile,IS,0.8251748251748252,0.05909133514548537,-0.05909133514548537
2014-01-31,SDL,naive,quintile,IS,0.9195804195804196,-0.02000004023313462,0.02000004023313462
2014-01-31,SGM,naive,quintile,IS,0.9020979020979021,-0.05973039256635193,0.05973039256635193
2014-01-31,SPL,naive,quintile,IS,0.8776223776223776,-0.15624999767169356,0.15624999767169356
2014-01-31,TWE,naive,quintile,IS,0.8618881118881119,0.07905529374500331,-0.07905529374500331
2014-01-31,WEB,naive,quintile,IS,0.8181818181818182,0.11355308777492978,-0.11355308777492978
2014-01-31,WHC,naive,quintile,IS,0.9125874125874126,0.05013919134852318,-0.05013919134852318
2014-02-28,ACR,naive,quintile,IS,0.9539007092198581,-0.194312643556674,0.194312643556674
2014-02-28,ALQ,naive,quintile,IS,0.9326241134751773,-0.03689060822829848,0.03689060822829848
2014-02-28,BRU,naive,quintile,IS,0.8617021276595744,-0.1369862383521654,0.1369862383521654
2014-02-28,CDU,naive,quintile,IS,0.8085106382978723,-0.03296705326825522,0.03296705326825522
2014-02-28,COH,naive,quintile,IS,1.0,-0.0010469977516600615,0.0010469977516600615
2014-02-28,DOW,naive,quintile,IS,0.8262411347517731,-0.004065186487917538,0.004065186487917538
2014-02-28,ELD,naive,quintile,IS,0.8563829787234043,-0.04545518369694734,0.04545518369694734
2014-02-28,EVN,naive,quintile,IS,0.8404255319148937,-0.09779229147737234,0.09779229147737234
2014-02-28,EWC,naive,quintile,IS,0.8156028368794326,-0.07575972378058471,0.07575972378058471
2014-02-28,FLT,naive,quintile,IS,0.9148936170212766,0.013829514952603317,-0.013829514952603317
2014-02-28,FMG,naive,quintile,IS,0.8900709219858156,-0.018382445744333897,0.018382445744333897
2014-02-28,FXJ,naive,quintile,IS,0.9397163120567376,-0.047619382970357504,0.047619382970357504
2014-02-28,HVN,naive,quintile,IS,0.8865248226950354,0.018691718998109952,-0.018691718998109952
2014-02-28,HZN,naive,quintile,IS,0.925531914893617,-0.08955224566216591,0.08955224566216591
2014-02-28,ILU,naive,quintile,IS,0.9680851063829787,0.034078752511720545,-0.034078752511720545
2014-02-28,JBH,naive,quintile,IS,0.9787234042553191,0.019042530151025305,-0.019042530151025305
2014-02-28,KAR,naive,quintile,IS,0.8031914893617021,-0.17948725245099273,0.17948725245099273
2014-02-28,KCN,naive,quintile,IS,0.9468085106382979,-0.14743004490042733,0.14743004490042733
2014-02-28,LYC,naive,quintile,IS,0.9361702127659575,-0.2950819944965839,0.2950819944965839
2014-02-28,MND,naive,quintile,IS,0.9964539007092199,-0.0027266158123860906,0.0027266158123860906
2014-02-28,MSB,naive,quintile,IS,0.900709219858156,-0.06293691636428744,0.06293691636428744
2014-02-28,MTS,naive,quintile,IS,0.9822695035460993,-0.13870942970868094,0.13870942970868094
2014-02-28,MYR,naive,quintile,IS,0.9893617021276596,-0.11597835427569436,0.11597835427569436
2014-02-28,NUF,naive,quintile,IS,0.9095744680851063,0.017948742385465177,-0.017948742385465177
2014-02-28,NWH,naive,quintile,IS,0.8794326241134752,-0.11168744884132087,0.11168744884132087
2014-02-28,NXT,naive,quintile,IS,0.8687943262411347,-0.13495564930345672,0.13495564930345672
2014-02-28,PDN,naive,quintile,IS,0.975177304964539,-0.11538462344154587,0.11538462344154587
2014-02-28,RRL,naive,quintile,IS,0.8120567375886525,-0.039473421849145485,0.039473421849145485
2014-02-28,SBM,naive,quintile,IS,0.851063829787234,-0.22857567615112118,0.22857567615112118
2014-02-28,SGM,naive,quintile,IS,0.9095744680851063,-0.011270387453522823,0.011270387453522823
2014-02-28,SPL,naive,quintile,IS,0.8475177304964538,0.14814809254985217,-0.14814809254985217
2014-02-28,SYR,naive,quintile,IS,0.8226950354609929,0.40510921341703043,-0.40510921341703043
2014-02-28,TWE,naive,quintile,IS,0.9184397163120568,-0.07235162220874991,0.07235162220874991
2014-02-28,WHC,naive,quintile,IS,0.9042553191489362,-0.16180352828507683,0.16180352828507683
2014-03-28,ACR,naive,quintile,IS,0.9517241379310345,-0.02647067530664149,0.02647067530664149
2014-03-28,ALQ,naive,quintile,IS,0.9448275862068966,0.025991988817511302,-0.025991988817511302
2014-03-28,BRU,naive,quintile,IS,0.8586206896551725,-0.003968312426802623,0.003968312426802623
2014-03-28,CDU,naive,quintile,IS,0.8275862068965517,0.07386360380015011,-0.07386360380015011
2014-03-28,COH,naive,quintile,IS,1.0,0.008385486220136462,-0.008385486220136462
2014-03-28,DOW,naive,quintile,IS,0.8172413793103448,0.06530626078970792,-0.06530626078970792
2014-03-28,ELD,naive,quintile,IS,0.8517241379310345,-0.04761863216483697,0.04761863216483697
2014-03-28,EVN,naive,quintile,IS,0.8448275862068966,0.07784390334160607,-0.07784390334160607
2014-03-28,FLT,naive,quintile,IS,0.906896551724138,0.03229524175324916,-0.03229524175324916
2014-03-28,FMG,naive,quintile,IS,0.8689655172413793,0.0,-0.0
2014-03-28,FWD,naive,quintile,IS,0.8413793103448276,-0.10000006709950315,0.10000006709950315
2014-03-28,FXJ,naive,quintile,IS,0.8655172413793103,0.07222173547994881,-0.07222173547994881
2014-03-28,GWA,naive,quintile,IS,0.8068965517241379,-0.07903797569083937,0.07903797569083937
2014-03-28,HVN,naive,quintile,IS,0.903448275862069,0.04355436602356999,-0.04355436602356999
2014-03-28,HZN,naive,quintile,IS,0.9344827586206896,0.2131149762415283,-0.2131149762415283
2014-03-28,ILU,naive,quintile,IS,0.9655172413793104,-0.09268799373208281,0.09268799373208281
2014-03-28,JBH,naive,quintile,IS,0.9879310344827587,0.08275478124181301,-0.08275478124181301
2014-03-28,KAR,naive,quintile,IS,0.8551724137931035,0.13671892960853071,-0.13671892960853071
2014-03-28,KCN,naive,quintile,IS,0.9724137931034482,-0.020201986198227995,0.020201986198227995
2014-03-28,LYC,naive,quintile,IS,0.9224137931034483,-0.1395351268775067,0.1395351268775067
2014-03-28,MND,naive,quintile,IS,0.993103448275862,0.06591451537011883,-0.06591451537011883
2014-03-28,MSB,naive,quintile,IS,0.9,-0.07276123434595638,0.07276123434595638
2014-03-28,MTS,naive,quintile,IS,0.9827586206896551,0.03745275913770607,-0.03745275913770607
2014-03-28,MYR,naive,quintile,IS,0.9879310344827587,0.00896865052015916,-0.00896865052015916
2014-03-28,NUF,naive,quintile,IS,0.9137931034482759,0.06357616755440465,-0.06357616755440465
2014-03-28,NWH,naive,quintile,IS,0.9224137931034483,0.09302350185886055,-0.09302350185886055
2014-03-28,NXT,naive,quintile,IS,0.8793103448275862,-0.0460360816417309,0.0460360816417309
2014-03-28,PDN,naive,quintile,IS,0.9586206896551724,0.0,-0.0
2014-03-28,QUB,naive,quintile,IS,0.8241379310344827,0.018264820993617814,-0.018264820993617814
2014-03-28,RRL,naive,quintile,IS,0.8620689655172413,0.1278536985684413,-0.1278536985684413
2014-03-28,SBM,naive,quintile,IS,0.8931034482758621,-0.1666653103561817,0.1666653103561817
2014-03-28,SGM,naive,quintile,IS,0.9310344827586207,0.042487061901405054,-0.042487061901405054
2014-03-28,SPL,naive,quintile,IS,0.8758620689655172,-0.05161285559170803,0.05161285559170803
2014-03-28,TWE,naive,quintile,IS,0.9413793103448276,0.072423556194122,-0.072423556194122
2014-03-28,WHC,naive,quintile,IS,0.9275862068965517,-0.01265827282596177,0.01265827282596177
2014-04-24,ACR,naive,quintile,IS,0.9710884353741497,-0.44712985822996587,0.44712985822996587
2014-04-24,ALQ,naive,quintile,IS,0.9421768707482994,-0.008000158057547946,0.008000158057547946
2014-04-24,BAP,naive,quintile,IS,0.8639455782312925,-0.056097716436190215,0.056097716436190215
2014-04-24,BRU,naive,quintile,IS,0.8809523809523809,-0.0637447950738359,0.0637447950738359
2014-04-24,CDU,naive,quintile,IS,0.8367346938775511,-0.047618782888589894,0.047618782888589894
2014-04-24,COH,naive,quintile,IS,1.0,0.03950105312696217,-0.03950105312696217
2014-04-24,DOW,naive,quintile,IS,0.8163265306122449,0.013410163217806081,-0.013410163217806081
2014-04-24,ELD,naive,quintile,IS,0.8605442176870748,0.30000012782457697,-0.30000012782457697
2014-04-24,EVN,naive,quintile,IS,0.8520408163265306,-0.08333324696637634,0.08333324696637634
2014-04-24,EWC,naive,quintile,IS,0.8197278911564626,0.016664989252187512,-0.016664989252187512
2014-04-24,FLT,naive,quintile,IS,0.9081632653061225,-0.06275581487401016,0.06275581487401016
2014-04-24,FMG,naive,quintile,IS,0.8741496598639455,-0.14044942854725917,0.14044942854725917
2014-04-24,FWD,naive,quintile,IS,0.8299319727891157,-0.08974365378443094,0.08974365378443094
2014-04-24,FXJ,naive,quintile,IS,0.8333333333333334,0.056995521397575466,-0.056995521397575466
