Date,Ticker,weight,side,fwd_ret_4w,ShortPct,mktCap,trade_return,position_pnl,model
2026-02-27,ORA,-0.017241379310344827,-1,-0.11214958737433312,4.11,2788136000.0,0.11214958737433312,0.0019336135754195365,naive
2025-10-31,GEM,-0.017241379310344827,-1,-0.11180128270675282,5.13,928651747.0,0.11180128270675282,0.001927608322530221,ew
2025-10-31,GEM,-0.017241379310344827,-1,-0.11180128270675282,5.13,928651747.0,0.11180128270675282,0.001927608322530221,naive
2024-03-28,NEU,-0.016666666666666666,-1,-0.11168704093186477,1.58,3158734078.0,0.11168704093186477,0.0018614506821977462,ew
2025-10-31,AD8,-0.017241379310344827,-1,-0.11156181197739545,3.04,622872884.0,0.11156181197739545,0.0019234795168516458,logit
2025-12-24,MFG,-0.01694915254237288,-1,-0.11144276033878153,4.41,1505675760.0,0.11144276033878153,0.0018888603447251107,naive
2025-04-24,VUL,-0.01639344262295082,-1,-0.11134903049919842,3.63,608192519.0,0.11134903049919842,0.0018253939426098103,gbm_rank
2025-04-24,VUL,-0.01639344262295082,-1,-0.11134903049919842,3.63,608192519.0,0.11134903049919842,0.0018253939426098103,naive
2025-04-24,VUL,-0.01639344262295082,-1,-0.11134903049919842,3.63,608192519.0,0.11134903049919842,0.0018253939426098103,logit
2025-04-24,VUL,-0.01639344262295082,-1,-0.11134903049919842,3.63,608192519.0,0.11134903049919842,0.0018253939426098103,gbm_cls
2023-09-29,AIS,-0.01639344262295082,-1,-0.11111563565640759,1.63,331652851.0,0.11111563565640759,0.0018215677976460261,logit
2024-03-28,EGR,-0.016666666666666666,-1,-0.11111116630059481,0.58,63274400.0,0.11111116630059481,0.0018518527716765802,logit
2025-01-31,DUB,-0.01639344262295082,-1,-0.11111116630059481,0.22,44008544.0,0.11111116630059481,0.0018214945295179478,gbm_rank
2025-10-31,BOT,-0.017241379310344827,-1,-0.11111116630059481,3.57,599378486.0,0.11111116630059481,0.0019157097638033587,logit
2023-08-25,BUB,-0.01639344262295082,-1,-0.11111116630059481,1.73,135244333.0,0.11111116630059481,0.0018214945295179478,gbm_rank
2025-10-31,BOT,-0.017241379310344827,-1,-0.11111116630059481,3.57,599378486.0,0.11111116630059481,0.0019157097638033587,gbm_rank
2024-03-28,EGR,-0.016666666666666666,-1,-0.11111116630059481,0.58,63274400.0,0.11111116630059481,0.0018518527716765802,gbm_cls
2023-08-25,BUB,-0.01639344262295082,-1,-0.11111116630059481,1.73,135244333.0,0.11111116630059481,0.0018214945295179478,logit
2025-01-31,DUB,-0.01639344262295082,-1,-0.11111116630059481,0.22,44008544.0,0.11111116630059481,0.0018214945295179478,gbm_cls
2025-10-31,BOT,-0.017241379310344827,-1,-0.11111116630059481,3.57,599378486.0,0.11111116630059481,0.0019157097638033587,naive
2024-03-28,EGR,-0.016666666666666666,-1,-0.11111116630059481,0.58,63274400.0,0.11111116630059481,0.0018518527716765802,gbm_rank
2023-09-29,FBR,-0.01639344262295082,-1,-0.11111112644152343,0.27,95391356.0,0.11111112644152343,0.0018214938760905482,gbm_rank
2024-03-28,NEC,-0.016666666666666666,-1,-0.11111109861534685,4.81,3278674120.0,0.11111109861534685,0.0018518516435891141,ew
2024-03-28,NEC,-0.016666666666666666,-1,-0.11111109861534685,4.81,3278674120.0,0.11111109861534685,0.0018518516435891141,naive
2023-08-25,CST,-0.01639344262295082,-1,-0.11111109797075758,0.0,20561706.0,0.11111109797075758,0.0018214934093566818,gbm_cls
2023-08-25,CST,-0.01639344262295082,-1,-0.11111109797075758,0.0,20561706.0,0.11111109797075758,0.0018214934093566818,gbm_rank
2023-08-25,CST,-0.01639344262295082,-1,-0.11111109797075758,0.0,20561706.0,0.11111109797075758,0.0018214934093566818,logit
2023-12-29,GLL,-0.01694915254237288,-1,-0.11111109797075758,0.12,36345575.0,0.11111109797075758,0.001883238948656908,gbm_rank
2023-12-29,GLL,-0.01694915254237288,-1,-0.11111109797075758,0.12,36345575.0,0.11111109797075758,0.001883238948656908,gbm_cls
2023-07-28,MME,-0.01639344262295082,-1,-0.11111103062644068,0.0,59993534.0,0.11111103062644068,0.0018214923053514866,logit
2025-10-31,DUB,-0.017241379310344827,-1,-0.11111103062644068,0.0,46966275.0,0.11111103062644068,0.0019157074245938048,logit
2026-04-24,PET,-0.017241379310344827,-1,-0.11111103062644068,0.0,8741467.13,0.11111103062644068,0.0019157074245938048,gbm_rank
2026-01-30,WHC,-0.017543859649122806,-1,-0.11100257427165616,2.41,6412776405.0,0.11100257427165616,0.001947413583713266,logit
2026-04-24,NAN,-0.017241379310344827,-1,-0.11081083258022062,10.46,1206156066.0,0.11081083258022062,0.0019105315962107002,logit
2026-04-24,NAN,-0.017241379310344827,-1,-0.11081083258022062,10.46,1206156066.0,0.11081083258022062,0.0019105315962107002,gbm_rank
2026-04-24,NAN,-0.017241379310344827,-1,-0.11081083258022062,10.46,1206156066.0,0.11081083258022062,0.0019105315962107002,naive
2023-10-27,RMS,-0.01639344262295082,-1,-0.11078721864488406,1.97,1135205728.0,0.11078721864488406,0.0018161839122112142,gbm_cls
2023-10-27,RMS,-0.01639344262295082,-1,-0.11078721864488406,1.97,1135205728.0,0.11078721864488406,0.0018161839122112142,gbm_rank
2023-10-27,RMS,-0.01639344262295082,-1,-0.11078721864488406,1.97,1135205728.0,0.11078721864488406,0.0018161839122112142,ew
2023-09-29,RWC,-0.01639344262295082,-1,-0.110539801337315,1.41,2140646453.0,0.110539801337315,0.001812127890775656,ew
2026-04-24,REA,-0.017241379310344827,-1,-0.11052600190094275,5.79,24207405360.0,0.11052600190094275,0.0019056207224300474,ew
2026-04-24,REA,-0.017241379310344827,-1,-0.11052600190094275,5.79,24207405360.0,0.11052600190094275,0.0019056207224300474,naive
2024-05-31,BPT,-0.016666666666666666,-1,-0.11044773548760356,3.12,3648036800.0,0.11044773548760356,0.0018407955914600592,logit
2024-05-31,BPT,-0.016666666666666666,-1,-0.11044773548760356,3.12,3648036800.0,0.11044773548760356,0.0018407955914600592,naive
2024-05-31,BPT,-0.016666666666666666,-1,-0.11044773548760356,3.12,3648036800.0,0.11044773548760356,0.0018407955914600592,ew
2024-03-28,WBT,-0.016666666666666666,-1,-0.11044773017677567,7.19,803078388.0,0.11044773017677567,0.0018407955029462611,logit
2024-03-28,WBT,-0.016666666666666666,-1,-0.11044773017677567,7.19,803078388.0,0.11044773017677567,0.0018407955029462611,naive
2024-03-28,DMP,-0.016666666666666666,-1,-0.11039416905589228,3.09,5293637160.0,0.11039416905589228,0.0018399028175982047,ew
2024-03-28,DMP,-0.016666666666666666,-1,-0.11039416905589228,3.09,5293637160.0,0.11039416905589228,0.0018399028175982047,naive
2026-01-30,DMP,-0.017543859649122806,-1,-0.11028455642078627,17.1,1984378746.0,0.11028455642078627,0.0019348167793120398,logit
2026-01-30,DMP,-0.017543859649122806,-1,-0.11028455642078627,17.1,1984378746.0,0.11028455642078627,0.0019348167793120398,gbm_cls
2026-01-30,DMP,-0.017543859649122806,-1,-0.11028455642078627,17.1,1984378746.0,0.11028455642078627,0.0019348167793120398,ew
2026-01-30,DMP,-0.017543859649122806,-1,-0.11028455642078627,17.1,1984378746.0,0.11028455642078627,0.0019348167793120398,naive
2024-05-31,KCN,-0.016666666666666666,-1,-0.10989012306129242,0.6,355568040.0,0.10989012306129242,0.0018315020510215403,gbm_cls
2024-07-26,SLX,-0.01639344262295082,-1,-0.10989010528354415,4.24,1197706380.0,0.10989010528354415,0.0018014771357958057,naive
2024-07-26,SLX,-0.01639344262295082,-1,-0.10989010528354415,4.24,1197706380.0,0.10989010528354415,0.0018014771357958057,logit
2024-05-31,LYC,-0.016666666666666666,-1,-0.10960961498477273,7.16,6687762200.0,0.10960961498477273,0.0018268269164128789,naive
2024-05-31,LYC,-0.016666666666666666,-1,-0.10960961498477273,7.16,6687762200.0,0.10960961498477273,0.0018268269164128789,ew
2024-05-31,LYC,-0.016666666666666666,-1,-0.10960961498477273,7.16,6687762200.0,0.10960961498477273,0.0018268269164128789,logit
2025-03-28,M7T,-0.01639344262295082,-1,-0.10958909702068231,0.11,96498424.0,0.10958909702068231,0.0017965425741095463,logit
2024-11-29,NST,-0.016666666666666666,-1,-0.10908060053419422,0.92,14925530123.0,0.10908060053419422,0.001818010008903237,ew
2024-01-25,ACL,-0.016666666666666666,-1,-0.10897432594508838,6.09,579454456.0,0.10897432594508838,0.001816238765751473,ew
2024-01-25,ACL,-0.016666666666666666,-1,-0.10897432594508838,6.09,579454456.0,0.10897432594508838,0.001816238765751473,naive
2025-10-31,CHN,-0.017241379310344827,-1,-0.10891090628096045,2.93,657455271.0,0.10891090628096045,0.001877774246223456,gbm_rank
2026-02-27,NIC,-0.017241379310344827,-1,-0.10891090628096045,1.09,2418749935.0,0.10891090628096045,0.001877774246223456,gbm_cls
2024-09-27,BAP,-0.016666666666666666,-1,-0.1088179777569046,3.43,1717490849.0,0.1088179777569046,0.0018136329626150768,naive
2024-11-29,SLX,-0.016666666666666666,-1,-0.10873442406359934,6.1,1197706380.0,0.10873442406359934,0.001812240401059989,logit
2024-11-29,SLX,-0.016666666666666666,-1,-0.10873442406359934,6.1,1197706380.0,0.10873442406359934,0.001812240401059989,gbm_rank
2024-11-29,SLX,-0.016666666666666666,-1,-0.10873442406359934,6.1,1197706380.0,0.10873442406359934,0.001812240401059989,naive
2024-11-29,SLX,-0.016666666666666666,-1,-0.10873442406359934,6.1,1197706380.0,0.10873442406359934,0.001812240401059989,ew
2023-12-29,CVN,-0.01694915254237288,-1,-0.10869567611717734,0.58,234024310.0,0.10869567611717734,0.0018422995952063956,gbm_rank
2025-05-30,MYR,-0.016666666666666666,-1,-0.10869563633123958,0.97,766172500.0,0.10869563633123958,0.0018115939388539928,ew
2023-09-29,IMU,-0.01639344262295082,-1,-0.10869562400536659,4.14,583740904.0,0.10869562400536659,0.001781895475497813,naive
2023-09-29,IMU,-0.01639344262295082,-1,-0.10869562400536659,4.14,583740904.0,0.10869562400536659,0.001781895475497813,logit
2025-01-31,PNI,-0.01639344262295082,-1,-0.10863613190796995,0.62,4682768108.0,0.10863613190796995,0.0017809201952126222,gbm_cls
2025-01-31,PNI,-0.01639344262295082,-1,-0.10863613190796995,0.62,4682768108.0,0.10863613190796995,0.0017809201952126222,logit
2026-02-27,EML,-0.017241379310344827,-1,-0.10852712390299724,2.6,356480768.0,0.10852712390299724,0.0018711573086723661,logit
2023-07-28,CTD,-0.01639344262295082,-1,-0.10850863116909393,2.03,2617767595.0,0.10850863116909393,0.0017788300191654742,gbm_cls
2024-03-28,BXB,-0.016666666666666666,-1,-0.10835910582424102,0.53,12916913348.0,0.10835910582424102,0.0018059850970706837,gbm_cls
2024-03-28,BXB,-0.016666666666666666,-1,-0.10835910582424102,0.53,12916913348.0,0.10835910582424102,0.0018059850970706837,ew
2024-04-26,SHV,-0.01639344262295082,-1,-0.1082620732349876,4.99,529522000.0,0.1082620732349876,0.001774788085819469,naive
2024-04-26,SHV,-0.01639344262295082,-1,-0.1082620732349876,4.99,529522000.0,0.1082620732349876,0.001774788085819469,logit
2026-01-30,IAG,-0.017543859649122806,-1,-0.10824252223450781,0.67,18856740000.0,0.10824252223450781,0.0018989916181492597,logit
2025-02-28,IMU,-0.01639344262295082,-1,-0.10810813628028548,6.44,274528132.0,0.10810813628028548,0.001772264529185008,gbm_cls
2025-02-28,IMU,-0.01639344262295082,-1,-0.10810813628028548,6.44,274528132.0,0.10810813628028548,0.001772264529185008,gbm_rank
2025-02-28,IMU,-0.01639344262295082,-1,-0.10810813628028548,6.44,274528132.0,0.10810813628028548,0.001772264529185008,logit
2025-02-28,IMU,-0.01639344262295082,-1,-0.10810813628028548,6.44,274528132.0,0.10810813628028548,0.001772264529185008,naive
2024-05-31,MSB,-0.016666666666666666,-1,-0.10810811101069606,2.39,691662884.0,0.10810811101069606,0.0018018018501782676,gbm_rank
2024-05-31,MSB,-0.016666666666666666,-1,-0.10810811101069606,2.39,691662884.0,0.10810811101069606,0.0018018018501782676,gbm_cls
2026-01-30,LIC,-0.017543859649122806,-1,-0.10791365302292033,9.1,613142103.0,0.10791365302292033,0.0018932219828582512,ew
2026-01-30,LIC,-0.017543859649122806,-1,-0.10791365302292033,9.1,613142103.0,0.10791365302292033,0.0018932219828582512,naive
2023-10-27,AMP,-0.01639344262295082,-1,-0.10784310171346934,2.46,3351477169.0,0.10784310171346934,0.0017679197002208088,ew
2024-10-25,4DX,-0.01694915254237288,-1,-0.1078430948602096,0.11,223665092.0,0.1078430948602096,0.0018278490654272813,logit
2024-10-25,4DX,-0.01694915254237288,-1,-0.1078430948602096,0.11,223665092.0,0.1078430948602096,0.0018278490654272813,gbm_rank
2026-03-27,MYR,-0.017543859649122806,-1,-0.10769221694190423,5.07,752874596.0,0.10769221694190423,0.001889337139331653,ew
2026-03-27,MYR,-0.017543859649122806,-1,-0.10769221694190423,5.07,752874596.0,0.10769221694190423,0.001889337139331653,naive
2026-03-27,MYR,-0.017543859649122806,-1,-0.10769221694190423,5.07,752874596.0,0.10769221694190423,0.001889337139331653,gbm_rank
2025-12-24,TLX,-0.01694915254237288,-1,-0.10765354496935209,11.02,8234607491.0,0.10765354496935209,0.0018246363554127473,ew
2025-12-24,TLX,-0.01694915254237288,-1,-0.10765354496935209,11.02,8234607491.0,0.10765354496935209,0.0018246363554127473,naive
2023-10-27,NHC,-0.01639344262295082,-1,-0.1076159676720766,2.87,4586286989.0,0.1076159676720766,0.001764196191345518,ew
2023-10-27,NHC,-0.01639344262295082,-1,-0.1076159676720766,2.87,4586286989.0,0.1076159676720766,0.001764196191345518,gbm_cls
2024-07-26,CUV,-0.01639344262295082,-1,-0.10747665620821156,5.77,771267711.0,0.10747665620821156,0.0017619123968559273,ew
2024-07-26,CUV,-0.01639344262295082,-1,-0.10747665620821156,5.77,771267711.0,0.10747665620821156,0.0017619123968559273,naive
2024-09-27,NAN,-0.016666666666666666,-1,-0.1072386309174308,4.77,869603823.0,0.1072386309174308,0.0017873105152905132,gbm_cls
2024-09-27,NAN,-0.016666666666666666,-1,-0.1072386309174308,4.77,869603823.0,0.1072386309174308,0.0017873105152905132,ew
2024-09-27,NAN,-0.016666666666666666,-1,-0.1072386309174308,4.77,869603823.0,0.1072386309174308,0.0017873105152905132,naive
2024-09-27,NAN,-0.016666666666666666,-1,-0.1072386309174308,4.77,869603823.0,0.1072386309174308,0.0017873105152905132,logit
2024-05-31,EVN,-0.016666666666666666,-1,-0.10714293241349271,0.68,7334631738.0,0.10714293241349271,0.0017857155402248785,logit
2025-04-24,4DX,-0.01639344262295082,-1,-0.1071428609441738,0.02,296789326.0,0.1071428609441738,0.0017564403433471115,logit
2024-05-31,ALK,-0.016666666666666666,-1,-0.1071428609441738,0.42,395066747.0,0.1071428609441738,0.0017857143490695633,gbm_cls
2024-05-31,ALK,-0.016666666666666666,-1,-0.1071428609441738,0.42,395066747.0,0.1071428609441738,0.0017857143490695633,gbm_rank
2024-02-23,SPL,-0.01694915254237288,-1,-0.1071428609441738,0.55,69847011.0,0.1071428609441738,0.0018159806939690474,gbm_rank
2025-04-24,4DX,-0.01639344262295082,-1,-0.1071428609441738,0.02,296789326.0,0.1071428609441738,0.0017564403433471115,gbm_rank
2025-04-24,4DX,-0.01639344262295082,-1,-0.1071428609441738,0.02,296789326.0,0.1071428609441738,0.0017564403433471115,gbm_cls
2025-03-28,EOS,-0.01639344262295082,-1,-0.10714284193759038,0.4,124873972.0,0.10714284193759038,0.001756440031763777,logit
2025-11-28,IXR,-0.017241379310344827,-1,-0.10714282926653429,0.03,63209109.0,0.10714282926653429,0.0018472901597678326,logit
2025-11-28,IXR,-0.017241379310344827,-1,-0.10714282926653429,0.03,63209109.0,0.10714282926653429,0.0018472901597678326,gbm_cls
2025-04-24,BOT,-0.01639344262295082,-1,-0.10714282926653429,3.15,790372380.0,0.10714282926653429,0.0017564398240415458,logit
2025-04-24,BOT,-0.01639344262295082,-1,-0.10714282926653429,3.15,790372380.0,0.10714282926653429,0.0017564398240415458,gbm_cls
2025-11-28,IXR,-0.017241379310344827,-1,-0.10714282926653429,0.03,63209109.0,0.10714282926653429,0.0018472901597678326,gbm_rank
2025-04-24,BOT,-0.01639344262295082,-1,-0.10714282926653429,3.15,790372380.0,0.10714282926653429,0.0017564398240415458,gbm_rank
2023-09-29,MIN,-0.01639344262295082,-1,-0.10705304421964024,3.29,13784990908.0,0.10705304421964024,0.0017549679380268893,ew
2023-09-29,MIN,-0.01639344262295082,-1,-0.10705304421964024,3.29,13784990908.0,0.10705304421964024,0.0017549679380268893,naive
2023-09-29,MIN,-0.01639344262295082,-1,-0.10705304421964024,3.29,13784990908.0,0.10705304421964024,0.0017549679380268893,gbm_cls
2026-02-27,NEC,-0.017241379310344827,-1,-0.10693123838010588,2.23,1758312150.0,0.10693123838010588,0.0018436420410363082,logit
2024-03-28,CCP,-0.016666666666666666,-1,-0.10685375389491403,2.44,1103366070.0,0.10685375389491403,0.0017808958982485671,logit
2026-04-24,TER,-0.017241379310344827,-1,-0.10666667991214274,0.17,52863771.0,0.10666667991214274,0.001839080688140392,gbm_rank
2026-02-27,PPK,-0.017241379310344827,-1,-0.10666664441426599,0.07,43017186.0,0.10666664441426599,0.0018390800761080343,gbm_rank
2024-12-27,CXL,-0.016666666666666666,-1,-0.10666664441426599,1.76,265607252.0,0.10666664441426599,0.001777777406904433,gbm_rank
2025-07-25,LTR,-0.017241379310344827,-1,-0.10638300435690928,12.89,1610970927.0,0.10638300435690928,0.0018341897302915394,gbm_cls
2023-11-24,PDI,-0.016666666666666666,-1,-0.10638300435690928,0.49,325580805.0,0.10638300435690928,0.0017730500726151547,gbm_rank
2025-07-25,LTR,-0.017241379310344827,-1,-0.10638300435690928,12.89,1610970927.0,0.10638300435690928,0.0018341897302915394,logit
2025-07-25,LTR,-0.017241379310344827,-1,-0.10638300435690928,12.89,1610970927.0,0.10638300435690928,0.0018341897302915394,gbm_rank
2025-07-25,LTR,-0.017241379310344827,-1,-0.10638300435690928,12.89,1610970927.0,0.10638300435690928,0.0018341897302915394,naive
2025-07-25,LTR,-0.017241379310344827,-1,-0.10638300435690928,12.89,1610970927.0,0.10638300435690928,0.0018341897302915394,ew
2023-10-27,SYR,-0.01639344262295082,-1,-0.10638296433266425,14.81,414963178.0,0.10638296433266425,0.001743983021846955,logit
2023-10-27,SYR,-0.01639344262295082,-1,-0.10638296433266425,14.81,414963178.0,0.10638296433266425,0.001743983021846955,naive
2023-10-27,SYR,-0.01639344262295082,-1,-0.10638296433266425,14.81,414963178.0,0.10638296433266425,0.001743983021846955,gbm_rank
2023-12-29,PLS,-0.01694915254237288,-1,-0.10632913195538662,20.75,14661134429.0,0.10632913195538662,0.0018021886772099428,naive
2023-12-29,PLS,-0.01694915254237288,-1,-0.10632913195538662,20.75,14661134429.0,0.10632913195538662,0.0018021886772099428,ew
2025-11-28,CKF,-0.017241379310344827,-1,-0.10629239054461193,1.43,1262327043.0,0.10629239054461193,0.0018326274231829642,gbm_cls
2026-04-24,TLX,-0.017241379310344827,-1,-0.10604026605081918,16.07,3794313599.0,0.10604026605081918,0.0018282804491520548,gbm_rank
2026-04-24,TLX,-0.017241379310344827,-1,-0.10604026605081918,16.07,3794313599.0,0.10604026605081918,0.0018282804491520548,ew
2026-04-24,TLX,-0.017241379310344827,-1,-0.10604026605081918,16.07,3794313599.0,0.10604026605081918,0.0018282804491520548,gbm_cls
2026-04-24,TLX,-0.017241379310344827,-1,-0.10604026605081918,16.07,3794313599.0,0.10604026605081918,0.0018282804491520548,naive
2026-04-24,TLX,-0.017241379310344827,-1,-0.10604026605081918,16.07,3794313599.0,0.10604026605081918,0.0018282804491520548,logit
2025-12-24,SUL,-0.01694915254237288,-1,-0.10602254626970631,2.56,3215769360.0,0.10602254626970631,0.0017969923096560392,gbm_cls
2025-12-24,SUL,-0.01694915254237288,-1,-0.10602254626970631,2.56,3215769360.0,0.10602254626970631,0.0017969923096560392,ew
2024-04-26,NUF,-0.01639344262295082,-1,-0.10567506331754573,3.41,2081295050.0,0.10567506331754573,0.0017323780871728808,naive
2026-01-30,APE,-0.017543859649122806,-1,-0.10547892233505807,1.76,6467922039.0,0.10547892233505807,0.0018505074093869834,gbm_cls
2026-01-30,APE,-0.017543859649122806,-1,-0.10547892233505807,1.76,6467922039.0,0.10547892233505807,0.0018505074093869834,logit
2023-12-29,WBT,-0.01694915254237288,-1,-0.10538642849971958,7.51,909361060.0,0.10538642849971958,0.00178621065253762,naive
2023-09-29,BRN,-0.01639344262295082,-1,-0.10526313725600922,6.08,445677418.0,0.10526313725600922,0.001725625200918184,naive
2023-09-29,SIV,-0.01639344262295082,-1,-0.10526313725600922,0.89,8760275.22,0.10526313725600922,0.001725625200918184,gbm_rank
2023-09-29,BRN,-0.01639344262295082,-1,-0.10526313725600922,6.08,445677418.0,0.10526313725600922,0.001725625200918184,logit
2024-08-30,WGX,-0.01639344262295082,-1,-0.10526309547922719,2.64,1150903233.0,0.10526309547922719,0.0017256245160529049,gbm_cls
2024-08-30,WGX,-0.01639344262295082,-1,-0.10526309547922719,2.64,1150903233.0,0.10526309547922719,0.0017256245160529049,gbm_rank
2025-09-26,DUB,-0.017241379310344827,-1,-0.1052630804995065,0.1,46966275.0,0.1052630804995065,0.0018148806982673535,logit
2024-03-28,APE,-0.016666666666666666,-1,-0.10522589478548072,2.46,3730188000.0,0.10522589478548072,0.0017537649130913453,ew
2026-02-27,MLX,-0.017241379310344827,-1,-0.10489509207000602,0.06,992758522.0,0.10489509207000602,0.0018085360701725177,gbm_rank
2024-09-27,KGN,-0.016666666666666666,-1,-0.10485424148759215,1.16,422203104.0,0.10485424148759215,0.0017475706914598691,gbm_rank
2024-09-27,KGN,-0.016666666666666666,-1,-0.10485424148759215,1.16,422203104.0,0.10485424148759215,0.0017475706914598691,gbm_cls
2024-09-27,KGN,-0.016666666666666666,-1,-0.10485424148759215,1.16,422203104.0,0.10485424148759215,0.0017475706914598691,logit
2024-08-30,SDF,-0.01639344262295082,-1,-0.10471101564412177,0.76,6602956000.0,0.10471101564412177,0.001716574026952816,ew
2024-08-30,SDF,-0.01639344262295082,-1,-0.10471101564412177,0.76,6602956000.0,0.10471101564412177,0.001716574026952816,gbm_cls
2024-04-26,KGN,-0.01639344262295082,-1,-0.10453655142445073,1.03,541869688.0,0.10453655142445073,0.0017137139577778808,logit
2025-03-28,NMT,-0.01639344262295082,-1,-0.10447765426371136,0.13,53093550.0,0.10447765426371136,0.0017127484305526455,logit
2023-07-28,IGO,-0.01639344262295082,-1,-0.10435390039522052,2.75,11494917236.0,0.10435390039522052,0.0017107196786101725,ew
2024-11-29,RFG,-0.016666666666666666,-1,-0.10416672875483579,0.0,7592687530.0,0.10416672875483579,0.0017361121459139298,gbm_cls
2024-09-27,CXL,-0.016666666666666666,-1,-0.10407240502418058,3.29,265607252.0,0.10407240502418058,0.001734540083736343,logit
2024-09-27,CXL,-0.016666666666666666,-1,-0.10407240502418058,3.29,265607252.0,0.10407240502418058,0.001734540083736343,naive
2024-09-27,CXL,-0.016666666666666666,-1,-0.10407240502418058,3.29,265607252.0,0.10407240502418058,0.001734540083736343,gbm_rank
2024-01-25,SMR,-0.016666666666666666,-1,-0.10389615346007997,0.01,3614540608.0,0.10389615346007997,0.0017316025576679993,gbm_cls
2024-03-28,MME,-0.016666666666666666,-1,-0.10389612148897431,0.0,65991513.0,0.10389612148897431,0.0017316020248162385,logit
2026-04-24,NCK,-0.017241379310344827,-1,-0.10381782713008547,3.97,2015958575.0,0.10381782713008547,0.0017899625367256116,ew
2025-02-28,CHN,-0.01639344262295082,-1,-0.10370369127584933,6.0,422596980.0,0.10370369127584933,0.0017000605127188415,naive
2025-02-28,CHN,-0.01639344262295082,-1,-0.10370369127584933,6.0,422596980.0,0.10370369127584933,0.0017000605127188415,gbm_rank
2025-02-28,CHN,-0.01639344262295082,-1,-0.10370369127584933,6.0,422596980.0,0.10370369127584933,0.0017000605127188415,logit
2023-12-29,IPD,-0.01694915254237288,-1,-0.10344828294942288,0.29,325038139.0,0.10344828294942288,0.0017533607279563198,gbm_rank
2025-02-28,CXO,-0.01639344262295082,-1,-0.10344823156610694,2.15,185825487.0,0.10344823156610694,0.001695872648624704,gbm_rank
2025-02-28,CXO,-0.01639344262295082,-1,-0.10344823156610694,2.15,185825487.0,0.10344823156610694,0.001695872648624704,gbm_cls
2025-03-28,AGI,-0.01639344262295082,-1,-0.10303027850975088,0.05,303978000.0,0.10303027850975088,0.0016890209591762441,gbm_rank
2025-01-31,MYS,-0.01639344262295082,-1,-0.10284465853693692,1.0,545514713.0,0.10284465853693692,0.0016859780088022446,gbm_cls
2023-09-29,CAT,-0.01639344262295082,-1,-0.10280380235279019,0.0,243412820.0,0.10280380235279019,0.0016853082352916425,gbm_cls
2024-06-28,ASM,-0.01639344262295082,-1,-0.10256408492959168,2.03,218389200.0,0.10256408492959168,0.0016813784414687163,gbm_rank
2025-04-24,CXL,-0.01639344262295082,-1,-0.10256408492959168,0.87,138863406.0,0.10256408492959168,0.0016813784414687163,gbm_cls
2025-04-24,CXL,-0.01639344262295082,-1,-0.10256408492959168,0.87,138863406.0,0.10256408492959168,0.0016813784414687163,logit
2024-06-28,ASM,-0.01639344262295082,-1,-0.10256408492959168,2.03,218389200.0,0.10256408492959168,0.0016813784414687163,logit
2025-04-24,CXL,-0.01639344262295082,-1,-0.10256408492959168,0.87,138863406.0,0.10256408492959168,0.0016813784414687163,gbm_rank
2024-05-31,PDI,-0.016666666666666666,-1,-0.10256408492959168,0.43,450683730.0,0.10256408492959168,0.0017094014154931947,logit
2024-07-26,CTD,-0.01639344262295082,-1,-0.10244277088047582,4.56,1958507587.0,0.10244277088047582,0.0016793896865651774,naive
2026-02-27,PNI,-0.017241379310344827,-1,-0.10239791914819762,6.79,3797690563.0,0.10239791914819762,0.001765481364624097,gbm_cls
2026-02-27,PNI,-0.017241379310344827,-1,-0.10239791914819762,6.79,3797690563.0,0.10239791914819762,0.001765481364624097,naive
2026-02-27,IMD,-0.017241379310344827,-1,-0.10225275578833559,1.43,1760735864.0,0.10225275578833559,0.0017629785480747515,gbm_cls
2026-02-27,IMD,-0.017241379310344827,-1,-0.10225275578833559,1.43,1760735864.0,0.10225275578833559,0.0017629785480747515,ew
2023-08-25,MCP,-0.01639344262295082,-1,-0.10210807485003248,0.1,56859855.0,0.10210807485003248,0.0016739028663939751,gbm_rank
2024-05-31,BRN,-0.016666666666666666,-1,-0.10204083866896263,4.04,208052823.0,0.10204083866896263,0.0017006806444827105,logit
2024-05-31,BRN,-0.016666666666666666,-1,-0.10204083866896263,4.04,208052823.0,0.10204083866896263,0.0017006806444827105,naive
2024-05-31,BRN,-0.016666666666666666,-1,-0.10204083866896263,4.04,208052823.0,0.10204083866896263,0.0017006806444827105,gbm_cls
2024-05-31,BRN,-0.016666666666666666,-1,-0.10204083866896263,4.04,208052823.0,0.10204083866896263,0.0017006806444827105,gbm_rank
2026-01-30,CVN,-0.017543859649122806,-1,-0.10204079770783647,0.68,153861471.0,0.10204079770783647,0.0017901894334708152,gbm_rank
2026-04-24,ASG,-0.017241379310344827,-1,-0.10196722366127631,0.0,790228853.0,0.10196722366127631,0.0017580555803668328,logit
2025-11-28,ASX,-0.017241379310344827,-1,-0.10189007185196775,2.15,13540622071.0,0.10189007185196775,0.0017567253767580646,ew
2024-04-26,ACL,-0.01639344262295082,-1,-0.10162589222239526,7.25,579454456.0,0.10162589222239526,0.0016659982331540207,ew
2024-04-26,ACL,-0.01639344262295082,-1,-0.10162589222239526,7.25,579454456.0,0.10162589222239526,0.0016659982331540207,naive
2026-01-30,BPT,-0.017543859649122806,-1,-0.10151312762341191,6.17,2690782976.0,0.10151312762341191,0.00178093206356863,naive
